09-04-2019 06:25:02,1554787503,Loudness sensor warning!,1,9.094451492,,,,
09-04-2019 07:19:13,1554790754,Loudness sensor warning!,1,6.951984916,,,,
09-04-2019 07:55:23,1554792923,Loudness sensor warning!,1,-0.181648657,,,,
09-04-2019 09:51:07,1554799868,Loudness sensor warning!,1,2.663005084,,,,
09-04-2019 10:29:50,1554802190,PIR sensor warning!,1,7.212346827,,,,
09-04-2019 10:30:31,1554802232,Loudness sensor warning!,1,1.964772728,,,,
09-04-2019 10:37:18,1554802639,PIR sensor warning!,1,13.6139361,,,,
09-04-2019 10:37:33,1554802654,PIR sensor warning!,1,1.994541751,,,,
09-04-2019 10:37:46,1554802667,PIR sensor warning!,1,0.147633124,,,,
09-04-2019 10:41:27,1554802887,PIR sensor warning!,1,-1.490184099,,,,
09-04-2019 10:49:01,1554803342,Loudness sensor warning!,1,22.3260014,,,,
09-04-2019 10:51:08,1554803469,Loudness sensor warning!,1,3.440762421,,,,
09-04-2019 10:52:16,1554803536,Loudness sensor warning!,1,5.81937582,,,,
09-04-2019 10:52:29,1554803549,PIR sensor warning!,1,0.716550671,,,,
09-04-2019 10:54:01,1554803641,PIR sensor warning!,1,8.730092223,,,,
09-04-2019 10:56:07,1554803767,Loudness sensor warning!,1,21.84145644,,,,
09-04-2019 11:11:23,1554804683,Loudness sensor warning!,1,4.888648595,,,,
09-04-2019 11:16:23,1554804984,Loudness sensor warning!,1,0.053938646,,,,
09-04-2019 11:29:22,1554805763,PIR sensor warning!,1,1.637558042,,,,
09-04-2019 11:33:52,1554806033,PIR sensor warning!,1,3.910490167,,,,
09-04-2019 11:36:15,1554806175,PIR sensor warning!,1,0.17300255,,,,
09-04-2019 11:41:06,1554806466,PIR sensor warning!,1,0.497957649,,,,
09-04-2019 11:41:33,1554806493,PIR sensor warning!,1,4.777952265,,,,
09-04-2019 12:25:41,1554809142,PIR sensor warning!,1,-2.499711989,,,,
09-04-2019 12:27:03,1554809224,PIR sensor warning!,1,0.684641456,,,,
09-04-2019 12:27:27,1554809248,Loudness sensor warning!,1,3.992914163,,,,
09-04-2019 12:28:09,1554809290,Loudness sensor warning!,1,-31.77145292,,,,
09-04-2019 12:39:14,1554809954,Loudness sensor warning!,1,-0.465094929,,,,
09-04-2019 12:39:45,1554809985,Loudness sensor warning!,1,-49.63084812,,,,
09-04-2019 13:13:23,1554812004,Loudness sensor warning!,1,1.366341721,,,,
09-04-2019 14:32:47,1554816767,Loudness sensor warning!,1,5.7032963,,,,
09-04-2019 14:44:12,1554817453,PIR sensor warning!,1,1.361915114,,,,
09-04-2019 14:44:26,1554817467,PIR sensor warning!,1,1.931063363,,,,
09-04-2019 15:30:23,1554820223,Loudness sensor warning!,1,-10.51189123,,,,
09-04-2019 15:57:53,1554821873,Loudness sensor warning!,1,-6.451182892,,,,
09-04-2019 16:18:11,1554823091,PIR sensor warning!,1,12.0036621,,,,
09-04-2019 17:14:23,1554826463,Loudness sensor warning!,1,-3.644585069,,,,
09-04-2019 17:26:05,1554827165,Loudness sensor warning!,1,58.61388121,,,,
09-04-2019 17:28:51,1554827331,Loudness sensor warning!,1,4.322934569,,,,
09-04-2019 17:36:23,1554827784,Loudness sensor warning!,1,-11.9548318,,,,
09-04-2019 17:43:24,1554828204,PIR sensor warning!,1,-15.16866008,,,,
09-04-2019 17:43:48,1554828228,Loudness sensor warning!,1,1.419683062,,,,
