Time, Value, High Passed, Median, Diff, Output, Pir, Ultro, Count
2019-04-02 17:55:59, 315.0000, 157.5000, 0.0000, 157.5000, 0, 114, 0
2019-04-02 17:55:59, 321.0000, 81.7500, 157.5000, -75.7500, 0, 114, 0
2019-04-02 17:55:59, 264.0000, 81.7500, 81.7500, 0.0000, 0, 114, 0
2019-04-02 17:55:59, 160.0000, 12.3750, 81.7500, -69.3750, 0, 511, 0
2019-04-02 17:56:00, 129.0000, 12.3750, 12.3750, 0.0000, 0, 511, 0
2019-04-02 17:56:00, 142.0000, -12.7031, 12.3750, -25.0781, 0, 114, 0
2019-04-02 17:56:00, 146.0000, -12.7031, 0.0000, -12.7031, 0, 113, 0
2019-04-02 17:56:00, 135.0000, -12.7031, 0.0000, -12.7031, 0, 114, 0
2019-04-02 17:56:00, 134.0000, -7.6758, -4.3516, -3.3242, 0, 114, 0
2019-04-02 17:56:00, 131.0000, -4.3516, -4.3379, -0.0137, 0, 114, 0
2019-04-02 17:56:00, 122.0000, -4.3516, -4.3379, -0.0137, 0, 114, 0
2019-04-02 17:56:00, 134.0000, -4.3379, -4.3379, 0.0000, 0, 114, 0
2019-04-02 17:56:00, 147.0000, -3.6689, -4.3379, 0.6689, 0, 114, 0
2019-04-02 17:56:00, 143.0000, 1.9582, -3.6689, 5.6271, 0, 114, 0
2019-04-02 17:56:00, 142.0000, 1.9582, -3.6689, 5.6271, 0, 114, 0
2019-04-02 17:56:00, 142.0000, 1.9582, -3.6689, 5.6271, 0, 114, 0
2019-04-02 17:56:00, 148.0000, 1.9582, -3.6689, 5.6271, 0, 114, 0
2019-04-02 17:56:00, 200.0000, 1.9582, -3.6689, 5.6271, 0, 114, 0
2019-04-02 17:56:00, 154.0000, 0.4791, -3.6689, 4.1480, 0, 114, 0
2019-04-02 17:56:00, 106.0000, 0.2395, -3.6689, 3.9085, 0, 114, 0
2019-04-02 17:56:00, 76.0000, -9.2201, -3.6689, -5.5511, 0, 114, 0
2019-04-02 17:56:00, 63.0000, -21.1525, -3.6689, -17.4836, 0, 114, 0
2019-04-02 17:56:00, 59.0000, -21.1525, -3.6689, -17.4836, 0, 114, 0
2019-04-02 17:56:00, 56.0000, -21.1525, -3.6689, -17.4836, 0, 114, 0
2019-04-02 17:56:00, 59.0000, -12.5763, -3.6689, -8.9073, 0, 114, 0
2019-04-02 17:56:00, 49.0000, -7.7881, -2.3941, -5.3941, 0, 114, 0
2019-04-02 17:56:00, 58.0000, -6.1970, -2.3941, -3.8030, 0, 114, 0
2019-04-02 17:56:00, 68.0000, -2.3941, -2.3941, 0.0000, 0, 114, 0
2019-04-02 17:56:00, 68.0000, 1.4015, -2.3941, 3.7955, 0, 114, 0
2019-04-02 17:56:00, 81.0000, 2.8504, -2.3941, 5.2444, 0, 114, 0
2019-04-02 17:56:01, 84.0000, 5.4626, -2.3941, 7.8567, 0, 114, 0
2019-04-02 17:56:01, 57.0000, 5.4626, -2.3941, 7.8567, 0, 114, 0
2019-04-02 17:56:01, 100.0000, 5.4626, -6.1970, 11.6596, 0, 114, 0
2019-04-02 17:56:01, 111.0000, 7.9252, -6.1970, 14.1222, 0, 114, 0
2019-04-02 17:56:01, 61.0000, 5.4626, -2.3941, 7.8567, 0, 113, 0
2019-04-02 17:56:01, 68.0000, -5.6105, -2.3941, -3.2165, 0, 114, 0
2019-04-02 17:56:01, 105.0000, 13.5578, -2.3941, 15.9519, 0, 114, 0
2019-04-02 17:56:01, 132.0000, 13.5578, 1.4015, 12.1563, 0, 113, 0
